ConsumptionPerSqFt
0.2972973
1.686482
1.246743
1.030509
1.027119
1.113192
1.547231
1.258958
0
1.162866
1.972313
1.477941
1.342402
1.056869
1.056869
1.740513
0.8623188
0.7564102
1.099346
1.713415
1.207692
0.302005
0.7295198
0.7295198
1.930693
1.930693
1.435897
1.315421
0.7156368
0.7156368
0.3701165
0.9540781
0.1681537
1.019448
0.004058442
0.04464286
2.340686
2.340686
0.590625
0.590625
0.590625
0.8606375
0.4354515
0.934359
0.5767544
0.3132855
0.5942308
0.9739583
0.9739583
1.950147
1.07598
0.7169811
1.04717
1.18086
1.18086
1.865
1.445513
0.08916084
0.08916084
0.4125874
0.4125874
0.8440594
0.3461539
1.683511
1.668718
0.7615283
0.8776224
0.8091503
1.135366
1.075962
1.024436
0.7874294
0.7874294
0.9744225
0.9744225
1.904914
1.356308
0.9615384
0.9615384
0.5375128
0.9548718
1.146828
1.44
1.44
0.7543859
0.7543859
0.9262745
0.4181818
0.7193416
1.214737
0.5705426
0.5705426
1.009412
1.7472
1.320069
1.320069
1.267857
0.9513423
0.008389262
1.691368
0.6679426
0.4390716
1.457778
1.40162
0.9418104
0.4301802
0.4301802
1.230769
0.001025641
1.551662
0.8048781
0.8048781
1.400376
1.400376
0.8815686
0.5689394
0.5489712
0.9810526
0.7775194
0.7775194
0.8729412
1.944
0.7906575
0.7906575
0.9047619
0.5416667
0.5416667
0.5953159
0.4854651
0.6232639
1.78559
1.78559
1.234568
0.9894822
0.4065235
1.157013
0.7160494
1.098361
0.8622982
1.792271
1.126812
1.458855
1.258117
1.258117
0.5862676
0.8586142
0.9577465
0.8065539
0.8065539
0.1520618
0.7227053
0.7227053
1.412722
0.8208791
1.599206
1.030945
1.305375
1.143322
1.191368
1.200326
1.105049
1.797231
1.797231
1.040168
0.225976
0.225976
0.6644951
1.139251
0.7305084
0.8855932
1.184853
1.257329
1.673453
1.356678
1.273616
1.434039
1.512255
1.285831
1.708457
0.5394089
0.8993028
1.000817
1.724673
0.9152924
1.032234
0.8709151
1.7
0.7279412
1.311765
1.382353
0.6298077
0.8046948
0.7542735
0.8508158
2.362702
0.9500409
0.8238851
2.37
0.9386666
0.2907317
0.3016917
1.122493
1.020536
1.020536
0.4768519
0.9737484
0.9274074
1.427083
0.6578947
0.6578947
0.6578947
0.0223398
0.4399478
0.5774834
0.2038462
0.2879418
1.378049
2.256131
0.7407407
1.046028
0.9183286
1.493961
1.182367
2.101073
0.5960912
0.3794788
0.6001629
0.6001629
1.104181
0.9773818
0.7439945
0.3845671
1.43263
1.411526
1.263072
1.263072
0.95
0.95
0.95
1.513714
0.8809364
0
0
1.208259
1.325
1.109375
1.109375
1.192815
0.6979665
0.9206896
0.9206896
0.648077
0.5327598
0.001131222
0.8500319
0.5949367
2.130725
0.3658392
1.494792
1.342882
0.6214285
0.7212614
1.027412
1.018571
1.048205
1.048205
1.942474
1.20268
1.303125
0.8095238
0.8095238
0.9971223
0.8093948
0.8093948
0.109375
1.389286
0.8584
1.071351
1.071351
0.8419118
1.067753
0.08803828
0.868472
1.546667
1.799769
0.4367816
1.031532
1.031532
0.9671795
1
1.185498
2.25561
2.25561
1.097744
1.097744
1.482353
0.4545455
0.7802469
1.433684
1.048837
1.048837
1.264314
1.8864
1.288927
1.288927
1.680272
0.9721154
1.027049
1.027049
0.6499602
0.6499602
0.75179
0.75179
0.3086714
0.3086714
0.4781225
0.4781225
0.5783612
0.5783612
0.5409706
0.5409706
0.3731106
0.3731106
1.18218
1.18218
0.7756563
0.7756563
0.3404932
0.3404932
0.4828958
0.4828958
0.8711217
0.8711217
0.7899761
0.7899761
0.6237072
0.6237072
0.2704853
0.2704853
0.6698489
0.6698489
0.6833731
0.6833731
0.5855211
0.5855211
0.7334924
0.7334924
0.7295147
0.7295147
0.3118536
0.3118536
0.7629276
0.7629276
0.6746221
0.6746221
0.3571997
0.3571997
0.6746221
0.6746221
0.372315
0.372315
1.02148
1.02148
0.9578361
0.9578361
0.7700875
0.7700875
0.4757359
0.4757359
0.6587112
0.6587112
0.9156722
0.9156722
0.2561655
0.2561655
0.3929992
0.3929992
0.5282419
0.5282419
0.858393
0.858393
0.8472553
0.8472553
0.7231504
0.7231504
0.7565632
0.7565632
0.8225935
0.8225935
0.4009547
0.4009547
0.389817
0.389817
0.478918
0.478918
0.5338107
0.5338107
0.3444709
0.3444709
0.3579952
0.3579952
0.3102625
0.3102625
0.486078
0.486078
0.5894988
0.5894988
0.4550517
0.4550517
0.5171042
0.5171042
0.2879873
0.2879873
0
0
0.05648369
0.05648369
0.3707239
0.3707239
0.7804296
0.7804296
0.8186157
0.8186157
0.5290374
0.5290374
1.285601
1.285601
0.699284
0.699284
0.424821
0.424821
0.6085919
0.6085919
0.4924423
0.4924423
0.7199682
0.7199682
0.6563246
0.6563246
0.2593476
0.2593476
0.4005376
1.058667
1.036999
1.249027
0.5971968
0.3350515
0.3350515
0.1843318
1.117954
1.117954
1.835884
1.835884
0.6246246
1.118191
0.8523207
4.458427
0.7774087
1.585648
1.149096
0.2363927
0.2363927
0.2363927
0.4291667
0.4291667
0.4118217
1.817021
1.817021
2.653992
0.7605531
0.7785589
0.9108527
0.7580872
2.35181
2.836957
1.237548
1.963084
0.3108952
1.672447
2.034772
1.059397
1.015009
0.580518
0.580518
1.116577
1.261633
1.261633
2.146
0.698718
1.923077
1.923077
0.9659653
1.660535
1.547872
2.393939
1.145455
1.819079
1.819079
1.020408
0.4932004
1.574386
0.5347092
0.8966565
0.9515989
0.6484641
0.8847185
0.8847185
0.3389262
1.052469
0.2358631
0.6361623
0.6361623
1.610577
0.6411517
0.3116072
0.3116072
0.3116072
0.5056452
0.8385852
1.80396
1.132
0.53663
0.896402
0.896402
0.6492769
0.6492769
1.66359
0.6785244
0.988345
0.7300653
0.9534368
2.22272
0
1.131646
0
0.4409158
0.9178295
0.4176707
2.074872
0.6060226
0.6060226
1.073795
0.4406077
0.6989324
1.183811
0.3194006
1.302083
1.302083
0.2461874
1.044574
0.5842014
1.05816
1.05816
1.194444
1.766181
0.636436
1.340544
0.8897119
0
0.770115
1.015492
0.9754902
1.690359
0.3377227
0.9587706
0.6191904
0.6289698
0.6289698
0.5735294
0.08571429
0.4357657
1.265778
2.871981
0
1.271073
0.7030353
1.268564
0.8831699
1.021008
0.8169935
0.6630519
0.6630519
0.65
1.167073
0.9625
0.8847118
0.6024011
0.6024011
0.8960396
0.8960396
1.780983
1.257009
1.006936
1.006936
0.8457848
1.055517
0.8030199
0.4353827
1.25487
0.9705882
0.9705882
0.959375
0.959375
0.959375
0.8302446
0.8481606
1.585641
0.8530702
1.029623
2.022115
1.165179
1.165179
0.8225806
0.9258578
1.007719
0.1023923
0.9023211
1.475556
1.568287
0.3893678
1.646396
1.646396
1.024615
1.178462
1.103323
1.171707
1.171707
1.090226
1.090226
1.258039
0.4833333
0.7415638
1.824211
0.8891473
0.8891473
1.261033
1.042023
1.296037
1.397944
1.228501
1.32124
0.8381503
2.347122
0.7198818
1.553165
1.608
0.5310192
1.006977
0.4236948
3.773333
0.9479297
0.9479297
0.8268072
0.5856354
0.8562278
0.7392638
1.341236
0.6565056
0.6565056
1.324265
1.39
0.8506711
0.6530945
0.8363192
0.8346906
0.6392508
0.9218241
0.4918567
1.036645
1.036645
0.3657074
0.5045045
0.5045045
0.1042345
0
0.6042345
0.5084746
0.6177966
0.5586319
0.7687296
1.105049
0.8485342
0.5570033
0.8175896
1.297794
1.162338
1.162338
0.9066901
0.4840824
0.6170775
0.679704
0.679704
0.8453608
0.7487923
0.7487923
1.439349
0.8828125
0.8828125
1.196623
0.8924419
2.304
1.250865
1.250865
1.373299
0.2943787
2.164878
1.235196
1.087833
1.087833
1.087833
0.6327944
0.6327944
1.300781
1.300781
0.3905229
0.8943799
0.6232639
1.006944
1.006944
1.034722
0.9611651
0.4359586
1.165387
0.7901235
0.7955665
1.168087
1.176471
1.768791
0.01239349
0.6266866
0.7376312
0.007745933
0.007745933
0.6421568
0.009243698
0.9942811
0.7941176
1.210784
0.0116189
0.0116189
0.7913461
1.351174
0.9836183
0.87
0.9834146
0.5780075
0.8925502
0.8633928
0.8633928
1.041088
0.5128205
0.7155555
0.2567073
0.6885027
0.8285229
0.1444445
0.8528761
0.6410257
1.258097
1.258097
1.258097
0.877719
1.01436
0.707947
1.636923
1.653846
1.595685
1.168256
1.76466
1.148692
0.7966772
0.9522901
0.6619385
0.8333333
1.447552
1.173275
1.013923
1.439153
1.837
0.7026666
0.1004878
0.5028195
1.090974
0.8633928
0.8633928
0.9328704
0.530525
0.8222222
1.301347
0.525641
1.040486
1.040486
1.040486
0.8689007
0.8975196
0
1.936923
0.06548856
1.629456
1.23842
1.689043
1.249521
0.9628165
0.9208015
0.6660756
1.008467
0
0.6684015
0.6684015
0.8471795
1.267647
0.183432
0
0.7297172
0.9326923
0.8015306
0.8015306
0.5226804
0.7728502
0.01422222
0.003367003
1.463542
0.765625
1.266493
0.7042801
0.08836076
0.6118619
0.787739
1.837391
1.042609
0.1210131
0.8767857
0.95
0.95
0.3402458
0.6332685
0
0.7417526
0.7417526
0.2857143
0.7524908
1.255741
1.255741
1.312075
1.312075
1.308559
0.7711726
1.28635
0.5972296
0.5972296
0.9883806
0.9679219
1.138047
0.06790123
0
0
3.061404
0.7728
0.7728
1.301024
0.951682
1.143111
0.4791929
0.4824311
1.100242
0.6123188
1.069767
0.3209229
1.053236
1.053236
1.415816
1.415816
1.241742
2.363823
1.726793
1.429214
1.396456
1.65162
0.8365964
0.1814301
0.1814301
0.1814301
1.466667
1.466667
0.7422481
1.175887
1.175887
1.829848
1.953421
0.8599883
0.8682171
1.586498
1.495475
1.627385
1.021818
1.620614
1.620614
1.321429
0.6727108
0.612013
0.612013
0.5739437
0.2677903
0.5713028
1.069939
1.000681
1.000681
0.3393443
0.3393443
0
0.3107823
0.3107823
0.05498282
0.5256039
0.5256039
0.6168639
0.5307692
0.4836568
1.00504
1.00504
1.00504
0.6379908
0.6379908
1.5889
0.8808017
1.306742
1.213732
1.289352
0.8170181
0.1771612
0.1771612
0.1771612
1.282292
1.282292
0.7228682
1.012766
1.012766
1.452471
1.606259
0.7744581
0.9505814
1.508439
1.445701
1.286043
0.532833
2.100304
0.9930856
0.9972696
1.183646
1.183646
0.295302
2.297454
0.5291045
0.904321
0.5245536
1.353505
1.353505
0.5807692
1.007725
1.24375
1.24375
1.24375
1.168548
1.790354
0.9930693
0.9803333
0.5757021
1.457196
1.457196
0.1942149
0.1942149
1.69697
0.8894545
1.387061
1.387061
1.254082
0.5285585
1.352761
2.090425
1.095938
0.9706485
1.109249
1.109249
0.266443
1.643519
0.4546131
0.8687259
0.7006369
0.5964912
0.9281633
1.736
1.191218
1.168283
1.149078
1.149078
0.1573171
0.2820856
1.152801
0.5027778
0.7588496
0.1452381
1.008222
1.727053
1.294061
1.005102
1.16199
1.139385
0.009090909
0.7663422
1.20593
1.574916
0.4200337
0.9595238
0.722561
0.722561
1.057491
1.057491
1.373257
0.5447606
0.8208092
1.336931
0.6371027
1.657698
1.503165
0.02109091
0.9025111
1.318605
0.9658635
2
1.156211
1.156211
1.144578
0.4461538
0.7696629
0.1198413
0.5288461
0.5535714
0.5535714
0.5535714
1.121774
1.34791
1.375247
0.8546667
0.3913309
0
1.43102
0.41
0.9206731
1.277244
0.9191837
1.011163
1.011163
2.648781
1.555556
1.555556
1.087111
1.087111
1.387755
0.8981132
1.369756
1.369756
0.7048424
1.192247
0
1.36606
1.245658
1.245658
0.8719008
0.8719008
0.7603591
0.4056939
0.3404908
2.08044
1.525651
1.525651
1.690256
0.3110294
1.2134
0.6851093
0.6910467
0.3430012
1.8775
1.8775
1.627907
0.7455621
1.159024
0.9393628
1.125333
1.02512
0.8232759
0.8232759
0.9365385
0.5572469
0.6040724
0.6055555
0.8790909
0.6108974
0.6108974
1.281527
0.5431035
1.091231
0.8186275
0.8192182
0.9747557
1.03013
1.03013
1.098077
1.454256
1.454256
0.8615752
0.8615752
1.049324
1.049324
0.8854415
0.8854415
0
0
0.1782021
0.1782021
1.235481
1.235481
0.7700875
0.7700875
0.7525855
0.7525855
1.79634
1.79634
1.155927
1.155927
0.875895
0.875895
1.071599
1.071599
1.332538
1.332538
1.274463
1.274463
0.8997613
0.8997613
0.9069213
0.9069213
0.9872713
0.9872713
0.354813
0.354813
1.103421
1.103421
1.18934
1.18934
0.8480509
0.8480509
0.6801909
0.6801909
0.5043755
0.5043755
1.091488
1.091488
0.7700875
0.7700875
1.587112
1.587112
0.840891
0.840891
0.9721559
0.9721559
0.3778839
0.3778839
0.3404932
0.3404932
1.103421
1.103421
1.392999
1.392999
1.151949
1.151949
1.073986
1.073986
1.536197
1.536197
1.50358
1.50358
1.49642
1.49642
1.306285
1.306285
1.015911
1.015911
1.003978
1.003978
0.9459029
0.9459029
0.7573588
0.7573588
1.015115
1.015115
1.140016
1.140016
1.41607
1.41607
1.511535
1.511535
1.347653
1.347653
0.7096261
0.7096261
1.365951
1.365951
1.081941
1.081941
0.7175816
0.7175816
1.053301
1.053301
1.057279
1.057279
1.272872
1.272872
2.009547
2.009547
1.173429
1.173429
1.470167
1.470167
2.389817
2.389817
1.179793
1.179793
0.5735879
0.5735879
0.9626094
0.9626094
1.626889
1.626889
0.9451074
0.9451074
1.297534
1.297534
0.6833731
0.6833731
3.086021
0.672043
0.6146944
0.4386989
0.975522
0.975522
0.975522
0.8487298
0.8487298
0.5426829
0.9826203
0.9142615
0.8972222
0.5673401
0.9662732
1.224452
0.09312081
1.189739
1.141694
0.9071661
1.131922
1.2557
0.8200326
0.7907166
0.7907166
0.4346523
0.5015015
0.5015015
0.01058632
0.008143323
0.8330508
0.9677966
0.005700326
0.02361564
0.02931596
0
0.004885993
0.01872964
1.147059
0.005700326
0.5138714
0.634378
1.693237
1.247585
1.035778
0.9772727
0.9772727
0.6285211
0.3333333
0.8538733
0.3545735
1.547101
1.056513
1.298605
0.7938343
1.474221
0.5742794
1.964873
1.377215
0.9002954
1.30155
0.8905622
2.149744
0.619197
0.619197
2.179217
0.765884
0.4014235
1.70354
0.4312896
0.4312896
0.1494845
1.744928
1.744928
0.7381657
1.634066
0.5325397
0.8857656
1.801724
1.801724
0.7394231
0.3388484
0.7850679
1.053968
0.726304
1.973064
1.64364
0.8435714
0.7517949
0.7517949
2.060678
1.118091
0.8355263
2.788403
1.027412
0.5171428
0.5753846
0.5753846
1.91876
0.56875
2.431548
2.431548
0.2690648
0.3396567
0.3396567
1.475329
0.5059524
0.792
1.797838
1.797838
1.257979
0.587242
0.7927928
0.7927928
0.6353448
0.6353448
0.8057692
0.3110523
0.4502262
0.481746
1.158991
0.5392857
0.52
0.52
1.892829
0.9346734
1.048958
0.4394841
0.4394841
0.4388489
0.9404762
0.5904
0.6951351
0.6951351
1.224393
2.813872
2.813872
1.258
1.177083
1.281469
1.281469
1.02599
1.4699
1.235372
1.587692
0.7068511
0.6538461
0.9660131
1.626829
1.339423
0.2625313
0.7337571
0.7337571
2.05528
2.05528
0.7617521
1.560748
0.6021438
0.6021438
0.2755312
1.073338
0.1633493
0.4949812
0.1298701
2.723039
2.723039
0.5916666
0.5916666
0.5916666
0.7768717
0.3685619
0.9734694
0.9734694
1.3116
1.256506
1.256506
0.1661538
1.291912
0.06213018
0.08590492
0.1484571
0.9846154
0.4561403
0.2863555
0.5317308
1.050595
1.050595
1.959677
1.037377
0.8198971
0.5531101
0.3617021
1.312222
1.221065
1.420259
0.2905405
0.2905405
1.193846
0.003076923
0.02358974
1.92145
0.7931708
0.7931708
1.625313
1.625313
0.6917647
0.4121212
0.4847737
0.6642105
0.6503876
0.6503876
0.9270588
1.9464
0.615917
0.615917
0.8197279
0.4934896
0.4934896
0.4885621
0.5174419
0.6866319
1.934028
1.934028
0.7896907
0.6760411
0.8003003
1.502315
0.8745955
0.41607
1.233077
0.6502058
2.277448
0.4860427
1.009295
1.069444
2.142157
0.9025487
1.012744
0.873366
1.821008
0.7949346
1.532773
1.332516
0.9673077
0.7258216
0.6652421
0.6771562
1.988253
0.7739558
0.6817838
2.776
0.8466667
0.07414634
0.3007519
1.081662
1.049107
1.049107
1.447594
0.542347
0.542347
0.3231959
1.035277
1.035277
1.035277
0.4594907
1.554945
0.9844444
1.496795
0.5526316
0.5526316
0.5526316
0.5408583
0.5685378
0.421192
0.7323077
0.2276507
1.153846
1.77861
0.6280864
0.7772814
0.6969936
2.079198
0.250591
1.376042
1.118056
0.7967668
0.7967668
1.984348
0.3782609
1.408068
1.364407
1.414286
1.36965
0.5533211
0.2860825
0.2860825
0.2511521
0.01363398
1.069937
1.069937
1.804422
1.804422
0.512012
0.9537513
0.7204641
5.029213
0.6766334
0.2195122
0.8001337
0.8140917
1.011111
1.485619
0.4175347
0.9791667
0.9791667
1.026235
1.381877
0.4590294
1.236567
0.6683127
0
0.7553366
0.9488769
0.625
0.9093137
0.7389621
0.9445277
0.3613193
0.6413633
0.6413633
0.5310457
0.584874
0.7745098
0.7932773
0.7957516
0.9225407
0.9225407
0.6423077
0.9737089
1.123219
1.250583
1.256975
0.949222
0.9183673
1.361
0.8271514
1.40625
1.229669
0.1846318
0.1846318
0.1846318
0.3802083
0.3802083
0.4428295
1.890071
1.890071
2.478137
0.7532751
0.6871704
0.7059109
0.7496484
2.31448
2.343434
1.146909
2.059211
2.059211
0.9867347
0.5657299
1.706288
0.4399625
0.9855623
0.8988764
0.5331058
0.7486595
0.7486595
0.2791946
1.046296
0.546131
0.5284133
0.5284133
1.469231
0.8019663
0.3741072
0.3741072
0.3741072
0.4072581
0.8655949
0.795951
0.795951
1.095861
0.707113
0.3542088
1.058642
1.022544
1.022544
1.855263
0.8
0.8
1.20331
0.5975535
0
1.076
1.193171
0.5046992
0.8839542
1.800893
1.800893
0.9542824
0.7304965
1.829703
0.875
0.468254
0.9466501
0.9466501
0.6590909
0.6590909
0.4830422
1.208
2.89372
0.7392036
0.9537037
0.9128835
0.9850238
0.9850238
0.9645594
0.6677604
1.440666
0.6637765
1.959233
0.6297117
1.412658
1.325091
0.4948301
0.9372093
0.3463855
2.705641
0.6775408
0.6775408
0.7402108
0.5600829
0.6241993
0.9450819
0.9450819
1.55868
0.3663664
0.6987475
0.678681
1.210838
0.5739777
0.5739777
1.451471
0.2736686
1.553171
1.522936
0.4155722
0.8947072
0.8947072
1.886574
1.12023
1.12023
1.12023
0.5860277
0.5860277
0.2176829
0.7800802
1.055178
0.1962963
0.8738938
0.6253369
0.9877085
0.9877085
0.9030612
0.9030612
1.009259
0.938
0.8100961
0.6737452
0.9129512
0.9097744
0.8440816
2.92671
1.336402
0.650277
1.065689
0.8054847
0
0
0.5117574
0.08026756
0.875
1.411282
0.8295918
0.8295918
0.4134021
0.5467721
1.285417
0.7638889
0.7638889
0.3316547
1.167857
0.6888
0.8659459
0.8659459
0.3625886
1.986087
0.6478261
0.8742964
1.42467
0.9089286
0.6329897
1.378842
2.242045
1.121147
0.5397898
0.8180619
0.6740844
0.7323718
2.103535
1.178571
0.6321138
0.6321138
0.9738676
0.9738676
0.3722449
1.156
0.875
0.6442308
0.6889796
1.543256
1.543256
2.001951
1.157333
1.157333
1.136889
1.136889
1.552653
0.8664142
1.56
0.8417391
0.1313321
0.8196428
1.611276
0.7895578
0.7895578
1.151779
0.725976
1.419248
1.568249
0.7645283
1.050732
1.050732
0.5641814
1.295886
1.424314
0.9564369
1.290795
1.258586
0.07098766
0.2165862
0.2165862
3.093202
0.6008
0.6008
1.398739
0.8911315
0.9848889
2.137778
1.236196
1.096664
1.096664
1.779653
2.693797
1.135322
1.135322
0.9699813
0.8783784
0.8783784
1.310647
1.53468
1.53468
1.331699
0.5070806
0.624183
0.3213115
0.3213115
0
0.8594961
0.4147287
0.8536822
1.666957
0.38
1.214822
0.7547814
0.9602774
1.94625
1.94625
0.9722719
0.7363636
0.574359
0.574359
2.014997
2.320602
0.7679104
0.7054598
1.188324
1.0375
0.5687646
0.8869281
0.8902439
0.7942308
0.4655389
0.434322
0.434322
0.7285479
0.7285479
1.044872
1.033878
0.7124842
0.7124842
0.2159013
0.5311857
0.1551133
0.2252196
0.8603896
1.4375
0.8349673
0.8349673
0.5041667
0.5041667
0.5041667
1.04003
0.5518395
0.9433551
1.059972
1.412121
0.7635135
0.5944799
0.6547619
0.7942857
0.5643322
2.259429
1.29745
1.262465
0.9547194
1.174745
1.21015
0.001136364
0.4899691
0.747182
0.747182
1.148515
1.059436
0.9047231
0.4812704
0.7801303
0.7801303
1.185577
1.090692
1.090692
0.9164678
0.9164678
1.560064
1.560064
0.8878282
0.8878282
0.1925219
0.1925219
0.8568019
0.8568019
0.2330947
0.2330947
0.8074781
0.8074781
0.6380271
0.6380271
1.613365
1.613365
1.166269
1.166269
0.3675418
0.3675418
0.2267303
0.2267303
0.8074781
0.8074781
1.112172
1.112172
1.170247
1.170247
0.7454256
0.7454256
0.8003182
0.8003182
0.7231504
0.7231504
0.9482896
0.9482896
1.024662
1.024662
1.018298
1.018298
0.8727128
0.8727128
0.5369928
0.5369928
0.7056484
0.7056484
0.8735083
0.8735083
0.5727924
0.5727924
1.050915
1.050915
0.6642801
0.6642801
1.377884
1.377884
1.352426
1.352426
0.9570405
0.9570405
0.7414479
0.7414479
1.172633
1.172633
0.9427208
0.9427208
1.042164
1.042164
0.8074781
0.8074781
0.823389
0.823389
0.9244232
0.9244232
1.385044
1.385044
1.325378
1.325378
0.8862371
0.8862371
0.529833
0.529833
0.4383453
0.4383453
1.114558
1.114558
0.6833731
0.6833731
1.061257
1.061257
0.5910899
0.5910899
1.098648
1.098648
0.7120127
0.7120127
0.2848051
0.2848051
0.8878282
0.8878282
0.7303103
0.7303103
1.082737
1.082737
0.5425617
0.5425617
1.019889
1.019889
1.237868
1.237868
1.097057
1.097057
1.045346
1.045346
0.734288
0.734288
1.323787
1.323787
1.042164
1.042164
0.1599045
0.1599045
1.023866
1.023866
1.002387
1.002387
0.9705648
0.9705648
0.220366
0.220366
0.7056484
0.7056484
0.7352445
0.3499157
0.4660883
3.112939
0.4952
0.4952
1.309693
0.8646268
1.34375
0
0.947619
0.652439
0.652439
0.9111498
0.9111498
1.497143
0.322
0.7532051
1.374199
0.7877551
0.8883721
0.8883721
2.841951
1.822222
1.822222
0.9457778
0.9457778
0.9387755
0.8596227
0.5792049
1.352
0.7042945
0.884273
0.9616409
0.9616409
1.061728
0.7845188
0.8558922
1.04784
0.726248
0.726248
1.484649
0.7464
0.7464
0.821907
0.5174312
0.1786667
1.162409
1.301175
1.101792
1.279316
0.9364821
1.315147
1.03013
0.9568404
1.463355
1.463355
1.048561
0.3641141
0.3641141
1.57329
1.068404
0.7779661
0.7949153
0.9128665
1.443811
0.06514658
1.032573
1.849349
1.307317
1.307317
0.9031514
1.220728
1.128627
1.321847
1.556824
1.297794
1.258958
1.32976
0.7967711
1.706522
1.134058
1.516995
1.083604
1.083604
0.576878
0.8445693
0.3661972
0.8572938
0.8572938
0.1606529
0.7777778
0.7777778
1.157544
0.8274725
0.996319
1.727706
1.727706
0
0.03070175
0.7459605
1.630464
0.7496848
0.3978562
2.6475
2.6475
1.609123
0.8809091
0.6910256
0.6910256
1.252897
0.487069
1.156294
0.5212164
1.167308
0.5848214
0.5848214
0.9582111
0.9381127
0.6998284
0.1368421
0.679884
1.08
0.8402778
0.279454
0.9504505
0.9504505
0.7076923
0.6215385
0.8435045
0.857561
0.857561
0.5068922
0.5068922
0.6949019
0.2840909
0.4444444
1.029474
0.351938
0.351938
1.195238
0.3729675
0.3729675
1.062718
1.062718
0.5004082
0.501
0.7564102
0.7051282
0.7240816
1.457674
1.457674
1.643651
0.7494019
0.8456897
0.8456897
1.314951
0.9942997
1.04316
1.008958
1.008958
1.014423
1.638027
1.638027
0.7820207
0.7820207
1.001591
1.001591
0.9148767
0.9148767
0.8647574
0.8647574
1.159904
1.159904
0.7828162
0.7828162
0.7788385
0.7788385
2.171042
2.171042
1.135243
1.135243
0.8687351
0.8687351
1.200477
1.200477
1.206842
1.206842
1.433572
1.433572
0.9673827
0.9673827
1.077168
1.077168
0.9244232
0.9244232
0.3834527
0.3834527
1.165473
1.165473
1.194908
1.194908
0.9323786
0.9323786
0.9315831
0.9315831
0.7486078
0.7486078
0.5815434
0.5815434
1.081146
1.081146
0.6459825
0.6459825
1.682578
1.682578
0.9045346
0.9045346
0.8400955
0.8400955
0.4184566
0.4184566
1.085919
1.085919
0.1972951
0.1972951
1.432776
1.432776
1.176611
1.176611
1.006364
1.006364
1.338107
1.338107
